,DistrictCode,SchoolCode,SchoolName,Longitude,Latitude,County,AllStudents,C_AllStudents,G_Female,GC_Female,G_Male,GC_Male,G_GenderX,GC_GenderX,R_Native,RC_Native,R_Asian,RC_Asian,R_Black,RC_Black,R_Hisp_Lat,RC_Hisp_Lat,R_HPI,RC_HPI,R_NA,RC_NA,R_TwoOrMore,RC_TwoOrMore,R_White,RC_White,L_ELL,LC_ELL,L_NoELL,LC_NoELL,I_LowIncome,IC_LowIncome,I_NoLowIncome,IC_NoLowIncome,D_Disability,DC_Disability,D_NoDisability,DC_NoDisability,A_9,AC_9,A_10,AC_10,A_11,AC_11,A_12,AC_12
0,1109,3075,Washtucna Elementary/High School,-118.311231,46.752189,Adams,28,3,9,0,19,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,24,3,0,0,28,3,17,1,11,2,2,0,26,3,7,0,4,0,6,1,11,2
1,1147,3015,Othello High School,-119.165246,46.82271,Adams,1281,169,635,60,646,109,0,0,0,0,5,1,2,0,1173,151,0,0,0,0,3,0,98,17,402,54,879,115,1069,142,212,27,195,29,1086,140,382,51,328,44,321,29,250,45
2,1158,2903,Lind-Ritzville High School,-118.29251599999999,47.125588,Adams,60,17,30,8,29,9,1,0,0,0,0,0,1,0,23,10,0,0,0,0,4,2,32,5,7,3,53,14,48,14,12,3,3,1,57,16,18,9,15,2,14,1,13,5
3,1160,2132,Ritzville High School,-118.29251599999999,47.125588,Adams,113,18,57,9,56,9,0,0,2,2,2,0,0,0,9,0,0,0,0,0,3,0,97,16,0,0,113,18,47,6,66,12,6,4,107,14,32,5,35,3,25,3,21,7
4,2250,1617,Educational Opportunity Center,-117.057521,46.411019,Asotin,167,0,89,0,78,0,0,0,1,0,0,0,2,0,11,0,0,0,0,0,5,0,148,0,0,0,167,0,133,0,34,0,25,0,142,0,16,0,51,0,41,0,59,0
5,2250,2299,Charles Francis Adams High School,-117.044772,46.410724,Asotin,803,29,389,10,413,19,1,0,19,0,9,0,14,0,74,2,0,0,0,0,56,4,631,23,4,0,799,29,389,11,414,18,117,1,686,28,220,13,218,12,179,3,186,1
6,2420,2434,Asotin Jr Sr High,-117.04821000000001,46.33933,Asotin,177,0,88,0,89,0,0,0,0,0,2,0,1,0,9,0,1,0,0,0,15,0,149,0,0,0,177,0,62,0,115,0,21,0,156,0,37,0,36,0,52,0,52,0
7,3017,1884,Legacy High School,-119.18406200000001,46.199694,Benton,716,0,370,0,345,0,1,0,4,0,2,0,15,0,316,0,4,0,0,0,52,0,323,0,56,0,660,0,334,0,382,0,63,0,653,0,118,0,150,0,187,0,261,0
8,3017,2826,Kennewick High School,-119.126476,46.206332,Benton,1911,203,942,47,967,156,2,0,4,1,51,4,34,4,974,95,12,2,0,0,77,8,759,89,322,23,1589,180,1249,127,662,76,214,18,1697,185,569,54,491,70,410,31,441,48
9,3017,3731,Kamiakin High School,-119.18712,46.216464,Benton,2007,139,969,27,1035,112,3,0,14,0,32,4,49,2,602,28,2,2,0,0,103,11,1205,92,140,10,1867,129,792,50,1215,89,247,26,1760,113,566,30,527,53,489,32,425,24
10,3017,4007,Benton/Franklin Juvenile Justice Center,-119.195874,46.224092,Benton,92,0,23,0,69,0,0,0,0,0,0,0,10,0,35,0,0,0,0,0,9,0,38,0,3,0,89,0,58,0,34,0,17,0,75,0,14,0,29,0,33,0,16,0
11,3017,4118,Tri-Tech Skills Center,-119.200948,46.219565,Benton,392,7,208,0,184,7,0,0,1,0,6,1,1,0,169,0,1,0,0,0,0,0,214,6,0,0,392,7,145,1,247,6,1,0,391,7,0,0,0,0,175,3,217,4
12,3017,4484,Southridge High School,-119.1914,46.179867,Benton,1894,76,907,7,979,68,8,1,10,0,42,2,47,3,655,19,9,0,0,0,105,10,1026,42,196,5,1698,71,972,38,922,38,188,4,1706,72,492,19,471,23,460,15,471,19
13,3052,2904,Kiona-Benton City High School,-119.49117700000001,46.263821,Benton,464,0,229,0,234,0,1,0,2,0,2,0,0,0,221,0,1,0,0,0,11,0,227,0,97,0,367,0,340,0,124,0,74,0,390,0,125,0,120,0,107,0,112,0
14,3053,2367,River View High School,-119.037182,46.155253,Benton,311,9,149,6,161,3,1,0,0,0,3,0,2,0,149,8,0,0,0,0,6,0,151,1,44,1,267,8,245,7,66,2,52,0,259,9,62,0,80,3,97,3,72,3
15,3116,2508,Prosser High School,-119.767241,46.203649,Benton,972,2,493,0,478,2,1,0,12,0,9,0,7,0,617,2,1,0,0,0,13,0,313,0,165,0,807,2,683,2,289,0,120,0,852,2,249,0,220,0,232,1,271,1
16,3400,3511,Richland High School,-119.288273,46.278434999999995,Benton,2283,68,1103,13,1180,55,0,0,10,0,70,6,34,0,438,9,4,0,0,0,112,6,1615,47,105,3,2178,65,817,19,1466,49,278,15,2005,53,666,17,582,22,526,12,509,17
17,3400,3833,Hanford High School,-119.26784099999999,46.325664,Benton,2033,120,1013,26,1017,94,3,0,6,0,98,15,27,1,437,15,3,1,0,0,90,9,1372,79,93,5,1940,115,649,29,1384,91,232,11,1801,109,554,41,525,28,437,11,517,40
18,3400,4295,Rivers Edge High School,-119.277102,46.272490000000005,Benton,287,1,156,1,130,0,1,0,2,0,0,0,6,0,77,0,0,0,0,0,12,0,190,1,12,0,275,1,125,0,162,1,24,0,263,1,25,0,46,0,73,1,143,0
19,4019,2623,Manson High School,-120.15841,47.884859999999996,Chelan,221,61,107,30,114,31,0,0,5,1,0,0,1,0,133,44,0,0,0,0,2,0,80,16,58,17,163,44,154,44,67,17,28,9,193,52,58,12,60,39,47,9,56,1
20,4127,3317,Entiat Middle and High School,-120.22598,47.664507,Chelan,87,0,42,0,45,0,0,0,2,0,0,0,0,0,33,0,0,0,0,0,0,0,52,0,12,0,75,0,56,0,31,0,8,0,79,0,25,0,21,0,24,0,17,0
21,4129,4260,Chelan High School,-120.07775,47.876985,Chelan,439,0,195,0,244,0,0,0,2,0,5,0,2,0,236,0,0,0,1,0,8,0,185,0,72,0,367,0,254,0,185,0,49,0,390,0,110,0,117,0,107,0,105,0
22,4222,3268,CASHMERE HIGH SCHOOL,-120.47906100000002,47.51315,Chelan,498,23,251,8,246,15,1,0,4,0,2,1,2,0,199,9,0,0,2,0,15,2,274,11,21,0,477,23,228,6,270,17,59,0,439,23,126,0,134,14,121,6,117,3
23,4228,3564,Cascade High School,-120.65465900000001,47.602066,Chelan,414,20,188,4,224,16,2,0,4,0,6,0,5,1,136,5,1,0,0,0,8,0,254,14,31,0,383,20,194,6,220,14,34,0,380,20,109,9,105,6,98,4,102,1
24,4246,1612,Skill Source,-120.316551,47.427368,Chelan,18,0,10,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,18,0,15,0,3,0,5,0,13,0,2,0,16,0,0,0,0,0
25,4246,1613,Westside High School,-120.340174,47.433983000000005,Chelan,369,0,172,0,195,0,2,0,6,0,2,0,2,0,179,0,1,0,0,0,5,0,174,0,54,0,315,0,251,0,118,0,32,0,337,0,29,0,57,0,100,0,183,0
26,4246,1802,Chelan County Juvenile Detention Center,-120.31549299999999,47.421845000000005,Chelan,33,0,7,0,26,0,0,0,0,0,1,0,1,0,14,0,0,0,0,0,0,0,17,0,3,0,30,0,12,0,21,0,4,0,29,0,7,0,10,0,12,0,4,0
27,4246,2134,Wenatchee High School,-120.32644599999999,47.410406,Chelan,2096,140,1011,28,1084,112,1,0,7,2,26,5,8,0,1076,68,0,0,0,0,56,4,923,61,328,17,1768,123,1197,81,899,59,291,10,1805,130,556,71,539,18,494,22,507,29
28,5121,2908,Port Angeles High School,-123.44251299999999,48.101478,Clallam,1011,82,457,9,541,71,13,2,40,3,19,2,5,0,92,9,1,0,0,0,108,8,746,60,14,3,997,79,537,52,474,30,162,11,849,71,280,33,272,27,222,14,237,8
29,18801,3143,Clallam Co Juvenile Detention,-123.481078,48.118545000000005,Clallam,29,0,11,0,18,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,29,0,29,0,0,0,12,0,17,0,9,0,7,0,8,0,5,0
30,5121,4003,Lincoln High School,-123.45683100000001,48.118728999999995,Clallam,69,0,30,0,38,0,1,0,9,0,0,0,3,0,12,0,0,0,0,0,6,0,39,0,1,0,68,0,52,0,17,0,11,0,58,0,2,0,18,0,18,0,31,0
31,5313,3473,Crescent School,-123.72993400000001,48.138272,Clallam,89,0,44,0,44,0,1,0,10,0,1,0,0,0,6,0,0,0,0,0,11,0,61,0,0,0,89,0,59,0,30,0,11,0,78,0,23,0,16,0,29,0,21,0
32,5323,1708,Olympic Peninsula Academy,-123.10448999999998,48.082848,Clallam,12,0,4,0,8,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9,0,0,0,12,0,5,0,7,0,2,0,10,0,9,0,0,0,1,0,2,0
33,5323,2471,Sequim Senior High,-123.104454,48.086490999999995,Clallam,852,56,440,17,409,39,3,0,10,0,11,1,6,0,112,7,1,1,0,0,66,5,646,42,10,0,842,56,399,31,453,25,125,9,727,47,208,16,209,13,199,10,236,17
34,5401,3145,Neah Bay Junior/ Senior High School,-124.62302700000001,48.363523,Clallam,109,0,61,0,48,0,0,0,68,0,0,0,1,0,21,0,0,0,0,0,16,0,3,0,0,0,109,0,83,0,26,0,12,0,97,0,35,0,22,0,22,0,30,0
35,5401,3422,Clallam Bay High & Elementary,-124.39023300000001,48.199745,Clallam,32,0,17,0,15,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,8,0,13,0,0,0,32,0,13,0,19,0,6,0,26,0,9,0,10,0,5,0,8,0
36,5402,2349,Forks High School,-124.38213300000001,47.947914000000004,Clallam,335,0,165,0,170,0,0,0,14,0,2,0,0,0,125,0,0,0,0,0,34,0,160,0,33,0,302,0,231,0,104,0,65,0,270,0,88,0,80,0,81,0,86,0
37,6037,1574,Jim Tangeman Center,-122.629659,45.64261,Clark,20,0,3,0,17,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,2,0,12,0,0,0,20,0,13,0,7,0,20,0,0,0,6,0,6,0,4,0,4,0
38,6037,1689,Vancouver School of Arts and Academics,-122.66818700000002,45.643611,Clark,338,0,235,0,103,0,0,0,2,0,7,0,10,0,43,0,3,0,0,0,31,0,242,0,1,0,337,0,97,0,241,0,19,0,319,0,107,0,90,0,74,0,67,0
39,6037,1738,Gate Work Study Program,-122.63911599999999,45.635896,Clark,40,0,12,0,28,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,3,0,29,0,4,0,36,0,16,0,24,0,39,0,1,0,0,0,0,0,0,0,40,0
40,6037,2179,Fort Vancouver High School,-122.612229,45.636222,Clark,1776,32,883,4,893,28,0,0,4,0,62,1,86,1,770,10,119,1,0,0,120,1,615,18,457,6,1319,26,1254,20,522,12,229,2,1547,30,494,15,437,8,453,5,392,4
41,6037,3081,Hudson's Bay High School,-122.655543,45.630936,Clark,1325,49,652,13,673,36,0,0,6,0,34,3,45,2,504,12,34,0,0,0,113,4,589,28,152,5,1173,44,842,28,483,21,190,4,1135,45,342,25,369,6,360,6,254,12
42,6037,3423,Columbia River High,-122.67863500000001,45.694747,Clark,1220,47,633,5,587,42,0,0,6,0,47,3,26,0,188,5,9,0,0,0,111,4,833,35,33,0,1187,47,361,6,859,41,138,2,1082,45,313,19,328,11,300,9,279,8
43,34974,3799,Washington State School for the Blind,-122.648126,45.631252,Clark,41,6,14,1,25,3,2,2,1,0,3,0,0,0,8,2,1,0,0,0,4,0,24,4,3,0,38,6,28,3,13,3,41,6,0,0,9,0,12,2,15,4,5,0
44,6037,3932,Lewis and Clark High School,-122.62086200000002,45.642345,Clark,92,0,48,0,44,0,0,0,3,0,0,0,1,0,17,0,0,0,0,0,9,0,62,0,2,0,90,0,53,0,39,0,22,0,70,0,25,0,22,0,20,0,25,0
45,34975,4246,Washington State School for the Deaf,-122.63909,45.624503000000004,Clark,59,0,34,0,24,0,1,0,2,0,4,0,4,0,26,0,2,0,0,0,1,0,20,0,0,0,59,0,35,0,24,0,50,0,9,0,11,0,17,0,6,0,25,0
46,6037,4504,Skyview High School,-122.68555400000001,45.724275,Clark,1838,110,854,19,984,91,0,0,5,1,114,17,47,0,359,17,28,0,0,0,123,10,1162,65,101,2,1737,108,575,30,1263,80,177,17,1661,93,524,46,463,20,411,22,440,22
47,6098,4568,Hockinson High School,-122.49966599999999,45.733954,Clark,701,0,348,0,352,0,1,0,2,0,16,0,9,0,50,0,2,0,0,0,39,0,583,0,14,0,687,0,141,0,560,0,49,0,652,0,175,0,173,0,178,0,175,0
48,6101,4431,La Center High School,-122.615416,45.881459,Clark,552,18,263,2,287,15,2,1,3,0,4,1,4,0,49,0,1,0,0,0,23,3,468,14,6,0,546,18,162,4,390,14,61,3,491,15,146,6,139,7,136,3,131,2
49,6112,3147,Washougal High School,-122.328974,45.584926,Clark,1090,34,524,6,566,28,0,0,6,0,8,4,9,0,147,3,1,0,4,0,63,0,852,27,23,1,1067,33,422,12,668,22,161,1,929,33,254,7,279,8,282,10,275,9
50,6114,1646,Hollingsworth Academy,-122.52271299999998,45.656459999999996,Clark,90,0,25,0,65,0,0,0,1,0,2,0,6,0,19,0,2,0,0,0,5,0,55,0,9,0,81,0,42,0,48,0,90,0,0,0,5,0,5,0,3,0,77,0
51,6114,2724,Evergreen High School,-122.525453,45.636621000000005,Clark,1673,185,740,43,905,137,28,5,10,1,82,6,70,9,528,50,84,5,0,0,138,12,761,102,211,21,1462,164,1033,111,640,74,250,23,1423,162,445,73,441,38,405,32,382,42
52,6114,4042,Legacy High School,-122.52938300000001,45.638739,Clark,621,0,317,0,297,0,7,0,4,0,15,0,28,0,141,0,13,0,0,0,51,0,369,0,56,0,565,0,399,0,222,0,125,0,496,0,135,0,156,0,159,0,171,0
53,6114,4162,Mountain View High School,-122.519084,45.612041999999995,Clark,1721,73,771,16,929,56,21,1,8,1,118,11,66,2,570,18,41,2,0,0,141,8,777,31,224,6,1497,67,881,38,840,35,214,10,1507,63,453,28,459,21,397,15,412,9
54,6114,4203,Cascadia Technical Academy Skills Center,-122.546865,45.644151,Clark,531,18,246,1,284,17,1,0,2,0,13,0,15,0,76,0,2,0,0,0,28,1,395,17,0,0,531,18,124,3,407,15,2,0,529,18,0,0,0,0,161,3,370,15
55,6114,4523,Heritage High School,-122.53643899999999,45.680299,Clark,1889,195,854,41,1015,152,20,2,8,0,66,13,70,3,622,50,50,7,0,0,153,21,920,101,262,24,1627,171,1165,114,724,81,278,28,1611,167,485,86,481,38,480,21,443,50
56,6117,4567,Camas High School,-122.39661000000001,45.612573,Clark,2098,144,1025,37,1053,107,20,0,8,0,225,46,21,4,219,12,5,0,0,0,179,16,1441,66,41,1,2057,143,339,16,1759,128,227,4,1871,140,546,34,558,46,496,32,498,32
57,6119,1836,CAM Academy,-122.531645,45.803592,Clark,187,19,89,7,98,12,0,0,0,0,6,0,0,0,5,0,0,0,0,0,13,2,163,17,7,1,180,18,59,5,128,14,0,0,187,19,44,8,50,4,39,4,54,3
58,6119,1875,Homelink River,-122.531645,45.803592,Clark,507,25,268,4,239,21,0,0,5,2,4,2,2,0,48,3,4,0,0,0,21,2,423,16,27,2,480,23,193,7,314,18,51,4,456,21,99,8,130,3,147,7,131,7
59,6119,2415,Battle Ground High School,-122.531645,45.803592,Clark,1756,110,810,17,939,93,7,0,5,0,25,4,11,1,202,21,6,1,0,0,79,8,1428,75,65,3,1691,107,621,41,1135,69,294,24,1462,86,503,37,443,18,398,22,412,33
60,6119,4104,Prairie High School,-122.531645,45.803592,Clark,1612,92,837,13,773,79,2,0,12,0,95,6,35,1,266,21,15,1,0,0,87,6,1102,57,107,3,1505,89,600,40,1012,52,219,15,1393,77,407,47,438,18,373,13,394,14
61,6119,4450,Summit View High School,-122.531645,45.803592,Clark,382,0,209,0,173,0,0,0,3,0,1,0,1,0,39,0,0,0,0,0,11,0,327,0,16,0,366,0,172,0,210,0,43,0,339,0,26,0,54,0,119,0,183,0
62,6122,2390,Ridgefield High School,-122.714501,45.798657,Clark,1106,57,565,13,540,44,1,0,8,1,33,2,12,1,164,10,5,0,0,0,85,8,799,35,22,0,1084,57,301,12,805,45,115,6,991,51,321,31,277,4,256,10,252,12
63,7002,2302,Dayton High School,-117.97398600000001,46.31702,Columbia,120,0,59,0,61,0,0,0,3,0,3,0,2,0,23,0,0,0,0,0,3,0,86,0,1,0,119,0,69,0,51,0,18,0,102,0,33,0,37,0,25,0,25,0
64,8122,2416,R A Long High School,-122.95582900000001,46.14048,Cowlitz,971,0,483,0,488,0,0,0,18,0,26,0,13,0,247,0,21,0,0,0,71,0,575,0,70,0,901,0,660,0,311,0,135,0,836,0,287,0,263,0,219,0,202,0
65,8122,3151,Mark Morris High School,-122.936885,46.144396,Cowlitz,975,0,465,0,509,0,1,0,8,0,19,0,12,0,209,0,4,0,0,0,58,0,665,0,50,0,925,0,502,0,473,0,149,0,826,0,277,0,249,0,229,0,220,0
66,8130,2560,Toutle Lake High School,-122.740448,46.323603000000006,Cowlitz,215,9,103,4,110,5,2,0,4,2,4,1,0,0,19,0,1,0,0,0,10,0,177,6,0,0,215,9,81,3,134,6,31,0,184,9,53,0,62,3,53,1,47,5
67,8401,2281,Castle Rock High School,-122.919845,46.281608,Cowlitz,436,0,205,0,226,0,5,0,8,0,2,0,1,0,38,0,2,0,0,0,23,0,362,0,13,0,423,0,235,0,201,0,64,0,372,0,98,0,127,0,108,0,103,0
68,8404,1795,Woodland Alternative School,-122.75084,45.903594,Cowlitz,188,0,93,0,95,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0,6,0,152,0,3,0,185,0,102,0,86,0,47,0,141,0,19,0,37,0,69,0,63,0
69,8404,3546,Woodland High School,-122.76521799999999,45.929261,Cowlitz,678,10,311,1,365,9,2,0,2,0,6,0,1,0,153,4,0,0,0,0,29,0,487,6,39,0,639,10,308,5,370,5,100,2,578,8,207,2,155,2,148,1,168,5
70,8458,2266,Kelso High School,-122.892241,46.143284,Cowlitz,1561,83,718,23,833,60,10,0,22,2,15,2,9,0,338,18,15,1,0,0,88,4,1074,56,85,3,1476,80,871,42,690,41,210,8,1351,75,410,24,370,32,423,12,358,15
71,6801,3294,Cowlitz County Youth Services Center,-122.919804,46.140578000000005,Cowlitz,98,0,33,0,65,0,0,0,3,0,2,0,0,0,16,0,0,0,0,0,2,0,75,0,0,0,98,0,0,0,98,0,0,0,98,0,21,0,38,0,25,0,14,0
72,9075,2788,Bridgeport High School,-119.67116000000001,48.0082,Douglas,218,43,105,15,113,28,0,0,0,0,0,0,1,0,202,41,0,0,2,1,0,0,13,1,80,17,138,26,210,42,8,1,24,0,194,43,68,21,51,14,53,7,46,1
73,9206,2727,Eastmont Senior High,-120.272947,47.41095,Douglas,1489,51,731,10,752,41,6,0,3,0,4,1,6,0,365,9,1,0,735,23,25,3,350,15,191,6,1298,45,915,32,574,19,167,9,1322,42,1,0,533,29,472,8,483,14
74,9206,3372,Eastmont Junior High,-120.27326399999998,47.418132,Douglas,512,132,252,57,258,73,2,2,1,0,2,0,1,0,212,62,1,0,110,25,4,1,181,44,67,18,445,114,327,97,185,35,67,21,445,111,511,132,0,0,0,0,1,0
75,4246,4105,Wenatchee Valley Technical Skills Center,-120.329169,47.465544,Chelan,103,3,40,0,62,3,1,0,1,0,1,0,5,0,39,1,0,0,0,0,0,0,57,2,4,0,99,3,35,1,68,2,0,0,103,3,3,0,3,0,39,2,58,1
76,9207,2233,Mansfield Elem and High School,-119.52598700000001,47.847735,Douglas,35,0,20,0,15,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,21,0,1,0,34,0,27,0,8,0,1,0,34,0,8,0,11,0,9,0,7,0
77,9209,2162,Waterville High School,-119.86123,47.701978999999994,Douglas,98,15,52,2,46,13,0,0,0,0,1,0,0,0,34,6,0,0,2,0,2,1,59,8,5,1,93,14,54,6,44,9,20,3,78,12,28,0,22,5,25,5,23,5
78,10050,2006,Curlew Elem & High School,-118.66986399999999,48.894734,Ferry,162,0,62,0,100,0,0,0,9,0,5,0,4,0,20,0,2,0,6,0,9,0,107,0,0,0,162,0,62,0,100,0,13,0,149,0,51,0,43,0,29,0,39,0
79,10070,2603,Inchelium High School,-118.20083899999999,48.301438,Ferry,74,0,35,0,39,0,0,0,59,0,0,0,0,0,4,0,0,0,0,0,8,0,3,0,0,0,74,0,59,0,15,0,6,0,68,0,23,0,19,0,19,0,13,0
80,10309,3579,Republic Senior High School,-118.726349,48.642139,Ferry,113,0,49,0,63,0,1,0,12,0,2,0,0,0,5,0,0,0,0,0,9,0,85,0,0,0,113,0,103,0,10,0,17,0,96,0,30,0,29,0,30,0,24,0
81,11001,2917,Pasco Senior High School,-119.10314299999999,46.238566999999996,Franklin,2682,85,1286,20,1388,65,8,0,11,0,26,1,25,0,2204,75,3,0,0,0,47,2,366,7,910,19,1772,66,1991,71,691,14,365,9,2317,76,724,30,715,19,661,17,582,19
82,11001,3912,New Horizons High School,-119.118117,46.254404,Franklin,602,12,316,3,285,9,1,0,9,0,6,0,8,0,463,6,1,0,0,0,18,0,97,6,199,2,403,10,457,7,145,5,75,3,527,9,53,5,87,2,147,2,315,3
83,11051,1754,Palouse Junction High School,-118.89778600000001,46.590118,Franklin,55,0,21,0,33,0,1,0,0,0,0,0,1,0,41,0,0,0,0,0,0,0,13,0,27,0,28,0,41,0,14,0,11,0,44,0,3,0,9,0,21,0,22,0
84,11051,3272,Connell High School,-118.89778600000001,46.590118,Franklin,665,123,310,54,355,69,0,0,0,0,9,2,1,1,483,93,0,0,0,0,3,1,169,26,185,29,480,94,488,104,177,19,85,17,580,106,179,12,158,48,163,39,165,24
85,11056,3214,Kahlotus Elem & High,-118.53374,46.677852,Franklin,17,6,9,3,8,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,13,5,0,0,17,6,8,2,9,4,1,0,16,6,5,0,7,3,3,2,2,1
86,12110,2241,Pomeroy Jr Sr High School,-117.53776299999998,46.475341,Garfield,104,0,50,0,54,0,0,0,0,0,3,0,1,0,10,0,0,0,0,0,3,0,87,0,1,0,103,0,54,0,50,0,15,0,89,0,24,0,36,0,24,0,20,0
87,13073,1835,Sentinel Tech Alt School,-119.77825700000001,46.730957000000004,Grant,37,0,14,0,23,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1,0,25,0,12,0,35,0,2,0,7,0,30,0,3,0,6,0,15,0,13,0
88,13073,4254,Wahluke High School,-119.77825700000001,46.730957000000004,Grant,806,25,387,6,416,19,3,0,4,0,0,0,0,0,786,25,1,0,0,0,2,0,13,0,305,12,501,13,753,24,53,1,117,4,689,21,221,4,208,6,220,13,157,2
89,13144,3088,Quincy High School,-119.84063799999998,47.236592,Grant,927,34,454,4,473,30,0,0,2,0,2,0,2,0,812,29,0,0,0,0,6,0,103,5,269,6,658,28,782,21,145,13,101,2,826,32,236,1,251,9,204,16,236,8
90,13146,3273,Warden High School,-119.040649,46.962507,Grant,317,14,172,9,145,5,0,0,0,0,1,0,2,0,244,8,0,0,0,0,4,1,66,5,52,0,265,14,272,9,45,5,55,0,262,14,86,1,84,2,70,1,77,10
91,13151,2968,Almira Coulee Hartline High School,-119.292897,47.614813,Grant,100,7,51,3,49,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,94,7,0,0,100,7,45,4,55,3,9,0,91,7,24,0,27,6,22,0,27,1
92,13156,1518,RISE Academy,-119.49814599999999,47.388118,Grant,29,0,13,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,22,0,2,0,27,0,18,0,11,0,7,0,22,0,3,0,7,0,9,0,10,0
93,13156,3089,Soap Lake Middle & High School,-119.49814599999999,47.388118,Grant,206,17,97,3,109,14,0,0,2,1,0,0,2,1,96,9,0,0,0,0,1,0,105,6,32,0,174,17,180,15,26,2,34,5,172,12,59,4,54,5,47,6,46,2
94,13160,3516,Royal High School,-119.68631599999999,46.897589,Grant,571,61,286,17,285,44,0,0,0,0,1,1,0,0,466,35,0,0,0,0,2,0,102,25,198,9,373,52,436,36,135,25,78,3,493,58,146,19,143,20,127,4,155,18
95,13161,3215,Moses Lake High School,-119.265597,47.111705,Grant,2321,77,1162,28,1158,49,1,0,3,1,26,1,41,1,1212,38,4,0,0,0,85,5,950,31,326,6,1995,71,1444,46,877,31,314,6,2007,71,629,28,616,27,563,14,513,8
96,13165,2920,Ephrata High School,-119.55059299999999,47.325325,Grant,928,30,438,2,490,28,0,0,2,0,11,0,14,0,338,12,0,0,0,0,39,3,524,15,88,2,840,28,534,16,394,14,99,2,829,28,254,11,258,8,210,4,206,7
97,13167,2473,Wilson Creek High,-119.18473,47.473874,Grant,49,0,29,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,42,0,2,0,47,0,27,0,22,0,6,0,43,0,18,0,11,0,9,0,11,0
98,13301,2801,Lake Roosevelt Jr/Sr High School,-118.97091499999999,47.971858000000005,Okanogan,260,8,122,0,138,8,0,0,109,2,1,0,1,0,23,1,0,0,0,0,47,1,79,4,52,1,208,7,185,5,75,3,38,1,222,7,85,5,69,0,54,2,52,1
99,14005,3476,J M Weatherwax High School,-123.817854,46.979421,Grays Harbor,1061,76,542,26,519,50,0,0,26,1,22,2,12,0,380,34,1,0,0,0,65,5,555,34,123,10,938,66,722,58,339,18,175,8,886,68,289,39,273,23,252,9,247,5
100,14005,3857,Harbor Junior/Senior High School,-123.83221999999999,46.975562,Grays Harbor,154,0,84,0,70,0,0,0,4,0,1,0,3,0,46,0,0,0,0,0,8,0,92,0,11,0,143,0,101,0,53,0,30,0,124,0,22,0,29,0,46,0,57,0
101,14005,4267,Grays Harbor Juvenile Detention,-123.779671,46.978967,Grays Harbor,29,0,10,0,18,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,21,0,1,0,28,0,12,0,17,0,3,0,26,0,8,0,10,0,7,0,4,0
102,14028,3622,Hoquiam High School,-123.910293,46.982834000000004,Grays Harbor,481,11,234,2,244,9,3,0,21,0,5,1,6,0,98,2,0,0,0,0,27,1,324,7,22,0,459,11,335,10,146,1,95,1,386,10,130,0,128,6,117,2,106,3
103,14064,2728,North Beach Senior High School,-124.15246100000002,47.071971000000005,Grays Harbor,220,0,99,0,121,0,0,0,18,0,4,0,2,0,22,0,1,0,0,0,27,0,146,0,13,0,207,0,170,0,50,0,52,0,168,0,57,0,58,0,45,0,60,0
104,14066,2180,Montesano Jr-Sr High,-123.597187,46.983603,Grays Harbor,492,0,242,0,245,0,5,0,9,0,6,0,0,0,65,0,0,0,0,0,32,0,380,0,6,0,486,0,191,0,301,0,67,0,425,0,141,0,103,0,116,0,132,0
105,14068,1629,East Grays Harbor High School,-123.435895,47.004335,Grays Harbor,65,0,43,0,22,0,0,0,2,0,3,0,1,0,10,0,0,0,0,0,2,0,47,0,0,0,65,0,33,0,32,0,4,0,61,0,19,0,20,0,17,0,9,0
106,14068,2137,Elma High School,-123.40876999999999,47.00343,Grays Harbor,529,0,259,0,270,0,0,0,11,0,6,0,3,0,130,0,0,0,0,0,26,0,353,0,30,0,499,0,392,0,137,0,113,0,416,0,150,0,140,0,134,0,105,0
107,14077,3580,Taholah High School,-124.27877,47.3374,Grays Harbor,73,0,35,0,38,0,0,0,51,0,0,0,0,0,12,0,0,0,0,0,9,0,1,0,0,0,73,0,59,0,14,0,21,0,52,0,11,0,21,0,20,0,21,0
108,14097,2921,Lake Quinault School,-123.92055500000001,47.485913000000004,Grays Harbor,64,0,26,0,38,0,0,0,16,0,0,0,0,0,27,0,0,0,0,0,3,0,18,0,13,0,51,0,64,0,0,0,10,0,54,0,17,0,16,0,17,0,14,0
